packet_id,status,fcs,det_start,pred_start,win_start,timing_metric,timing_peaks,cfo_hz,cfo_peaks_used,cfo_skipped_peaks,cfo_fit_first_peak,cfo_fit_last_peak,sfd_metric,ns_sfd_metric,ns_sfd_start,phr_len,phr_unc,payload_n,t_total_us,t_timing_us,t_cfo_us,t_sfd_us,t_cir_us,t_ns_sfd_us,t_phr_us,t_payload_us,t_queue_us,t_demod_lat_us,t_wall_lat_us,t_cir_est_us,t_cir_soft_us,t_cir_post_us
17,success,True,89663161,89662588,89621963,0.3112221956253052,64,1847.4237093838676,40,24,89688560,89728184,0.8617922067642212,0.9496690034866333,32512,54,False,54,15953.0,10192.0,309.0,4376.0,957.0,42.0,21.0,56.0,22.0,15956.0,15979.0,43.0,756.0,156.0
18,success,True,94655171,94654588,94613963,0.31405457854270935,64,1804.3361197129936,40,24,94680570,94720194,0.9026118516921997,0.9495651721954346,32512,54,False,54,17822.0,11936.0,298.0,4518.0,960.0,42.0,13.0,55.0,28.0,17825.0,17854.0,41.0,762.0,155.0
19,success,True,99647171,99646588,99605963,0.2917177975177765,64,2197.7775462167083,40,24,99672570,99712194,0.8093082308769226,0.9489380121231079,32512,54,False,54,15715.0,9925.0,310.0,4429.0,943.0,41.0,12.0,55.0,29.0,15719.0,15749.0,42.0,743.0,156.0
20,success,True,104639226,104638588,104597963,0.31171944737434387,64,2203.7976474211637,40,24,104664625,104704249,0.885125994682312,0.9499618411064148,32512,54,False,54,22463.0,15477.0,1029.0,4503.0,1348.0,47.0,12.0,47.0,31.0,22466.0,22497.0,45.0,1015.0,286.0
21,success,True,109631281,109630588,109589963,0.3113618493080139,64,2064.3661322826756,40,24,109656680,109696304,0.8815129995346069,0.9493685364723206,32512,54,False,54,16976.0,9653.0,301.0,5389.0,1512.0,42.0,12.0,67.0,30.0,16980.0,17010.0,42.0,929.0,538.0
22,success,True,114623329,114622588,114581963,0.2750183641910553,64,2044.1654016048333,40,24,114648728,114688352,0.7822230458259583,0.9498612284660339,32512,54,False,54,15904.0,9928.0,306.0,4586.0,964.0,42.0,31.0,47.0,22.0,15907.0,15929.0,44.0,751.0,168.0
23,success,True,119615364,119614588,119573963,0.3238498866558075,64,1800.4964384271545,40,24,119640763,119680387,0.901107132434845,0.9504503011703491,32512,54,False,54,16381.0,10374.0,297.0,4600.0,993.0,41.0,11.0,65.0,25.0,16385.0,16411.0,57.0,778.0,156.0
24,success,True,124607464,124606588,124565963,0.3254376947879791,64,2111.3268016882557,40,24,124632863,124672487,0.9029685258865356,0.9505647420883179,32512,54,False,54,15997.0,9860.0,311.0,4559.0,1147.0,42.0,30.0,48.0,25.0,16002.0,16028.0,44.0,917.0,184.0
25,success,True,129599466,129598588,129557963,0.2706165313720703,64,1870.7048803003167,40,24,129624865,129664489,0.7578549385070801,0.9507889151573181,32512,54,False,54,15747.0,9843.0,336.0,4475.0,986.0,41.0,11.0,55.0,24.0,15751.0,15775.0,43.0,788.0,153.0
26,success,True,134591463,134590588,134549963,0.2872660160064697,64,1814.8987569422075,40,24,134616862,134656486,0.8226826786994934,0.9512899518013,32512,54,False,54,15862.0,9689.0,305.0,4753.0,1007.0,42.0,11.0,55.0,27.0,15866.0,15894.0,42.0,798.0,165.0
27,success,True,139583509,139582588,139541963,0.29075753688812256,64,2017.244178416539,40,24,139608908,139648532,0.8151060938835144,0.9514612555503845,32512,54,False,54,15821.0,9894.0,357.0,4499.0,953.0,41.0,31.0,46.0,26.0,15827.0,15853.0,43.0,756.0,153.0
28,success,True,144575581,144574588,144533963,0.3160945475101471,64,1793.4358244894229,40,24,144600980,144640604,0.8654954433441162,0.9521421194076538,32512,54,False,54,15823.0,9702.0,302.0,4639.0,1034.0,68.0,14.0,64.0,30.0,15827.0,15857.0,43.0,815.0,173.0
29,success,True,149567642,149566588,149525963,0.3199514150619507,64,1678.9972521844832,40,24,149593041,149632665,0.9048323631286621,0.9523331522941589,32512,54,False,54,15766.0,9755.0,304.0,4557.0,994.0,55.0,35.0,66.0,25.0,15770.0,15795.0,41.0,787.0,164.0
30,success,True,154559663,154558588,154517963,0.278117835521698,64,1848.2160148255464,40,24,154585062,154624686,0.7677238583564758,0.9526073932647705,32512,54,False,54,16655.0,9686.0,307.0,4769.0,1779.0,44.0,12.0,58.0,29.0,16658.0,16687.0,45.0,1577.0,155.0
31,success,True,159551709,159550588,159509963,0.30850428342819214,64,1968.6086920584175,40,24,159577108,159616732,0.8918521404266357,0.953200101852417,32512,54,False,54,19180.0,13220.0,321.0,4538.0,984.0,42.0,12.0,63.0,30.0,19184.0,19215.0,44.0,779.0,159.0
32,success,True,164543766,164542588,164501963,0.32524269819259644,64,2012.8090380819299,40,24,164569165,164608789,0.8772292137145996,0.953386664390564,32512,54,False,54,18170.0,10571.0,323.0,6178.0,987.0,44.0,22.0,45.0,24.0,18173.0,18197.0,51.0,776.0,157.0
33,success,True,169535818,169534588,169493963,0.318742573261261,64,2124.107497486356,40,24,169561217,169600841,0.8816326260566711,0.9536719918251038,32512,54,False,54,19579.0,13339.0,313.0,4690.0,1106.0,61.0,23.0,47.0,32.0,19583.0,19616.0,54.0,887.0,163.0
34,success,True,174527829,174526588,174485963,0.3049256503582001,64,1683.4732197441992,40,24,174553228,174592852,0.879403829574585,0.954327404499054,32512,54,False,54,15790.0,9879.0,331.0,4507.0,961.0,42.0,11.0,59.0,56.0,15793.0,15850.0,42.0,760.0,156.0
35,success,True,179519902,179518588,179477963,0.29897335171699524,64,2004.4479674508727,40,24,179545301,179584925,0.8464818596839905,0.954439103603363,32512,54,False,54,15900.0,9982.0,308.0,4489.0,997.0,46.0,22.0,56.0,60.0,15904.0,15965.0,46.0,791.0,157.0
36,success,True,184511930,184510588,184469963,0.26326945424079895,64,1844.6232228410875,40,24,184537329,184576953,0.7721424102783203,0.9479020237922668,32512,54,False,54,24669.0,9874.0,321.0,4737.0,9627.0,44.0,12.0,54.0,69.0,24673.0,24742.0,44.0,9385.0,195.0
37,success,True,189504022,189502588,189461963,0.3152751624584198,64,1890.0411659538493,40,24,189529421,189569045,0.8855559825897217,0.9549270868301392,32512,54,False,54,15805.0,9818.0,324.0,4538.0,1000.0,43.0,13.0,69.0,22.0,15809.0,15831.0,44.0,795.0,158.0
38,success,True,194496022,194494588,194453963,0.3098526895046234,64,1981.7069092324218,40,24,194521421,194561045,0.8664206266403198,0.9551753997802734,32512,54,False,54,15819.0,9754.0,304.0,4665.0,975.0,42.0,12.0,67.0,29.0,15823.0,15853.0,40.0,780.0,154.0
39,success,True,199488047,199486588,199445963,0.27937051653862,64,1845.122228149841,40,24,199513446,199553070,0.7843265533447266,0.9554620385169983,32512,54,False,54,17593.0,11764.0,302.0,4378.0,1028.0,44.0,30.0,47.0,25.0,17598.0,17624.0,43.0,824.0,158.0
40,success,True,204480113,204478588,204437963,0.3081550598144531,64,2101.790001943227,40,24,204505512,204545136,0.9087983965873718,0.9554299712181091,32512,54,False,54,17581.0,11583.0,299.0,4460.0,1117.0,42.0,33.0,47.0,24.0,17585.0,17610.0,46.0,911.0,158.0
41,payload_failed,False,209472154,209470588,209429963,0.2716086804866791,64,2189.3322832689582,40,24,209497552,209537176,0.7642070055007935,0.8275882005691528,32512,54,False,0,24925.0,10079.0,323.0,4547.0,9518.0,44.0,31.0,383.0,27.0,24929.0,24957.0,43.0,9292.0,181.0
42,success,True,214464208,214462588,214421963,0.28695905208587646,64,1713.6099819604706,40,24,214489607,214529231,0.8615644574165344,0.9557881355285645,32512,54,False,54,15517.0,9668.0,315.0,4426.0,975.0,42.0,13.0,78.0,26.0,15520.0,15547.0,43.0,776.0,154.0
43,success,True,219456235,219454588,219413963,0.3025202751159668,64,1868.005592688485,40,24,219481634,219521258,0.870273232460022,0.9559958577156067,32512,54,False,54,15692.0,9865.0,304.0,4427.0,977.0,42.0,30.0,47.0,25.0,15695.0,15720.0,41.0,781.0,153.0
44,success,True,224448225,224446588,224405963,0.2947719991207123,64,1744.0507857561147,40,24,224473624,224513248,0.8185542225837708,0.956290066242218,32512,54,False,54,15858.0,9684.0,490.0,4609.0,953.0,42.0,32.0,48.0,27.0,15862.0,15889.0,44.0,754.0,153.0
45,success,True,229440306,229438588,229397963,0.31198498606681824,64,1829.7782283131291,40,24,229465705,229505329,0.8904398679733276,0.9564995169639587,32512,54,False,54,15845.0,9941.0,305.0,4505.0,965.0,58.0,24.0,47.0,25.0,15849.0,15874.0,42.0,769.0,152.0
46,success,True,234432327,234430588,234389963,0.29200008511543274,64,1318.8357875218885,40,24,234457726,234497350,0.8341063857078552,0.9560021162033081,32512,54,False,54,15573.0,9626.0,303.0,4538.0,988.0,43.0,23.0,52.0,25.0,15577.0,15603.0,39.0,796.0,152.0
47,success,True,239424421,239422588,239381963,0.3001311123371124,64,2097.4509249989896,40,24,239449820,239489444,0.8564202785491943,0.9565186500549316,32512,54,False,54,16279.0,10357.0,302.0,4537.0,968.0,42.0,11.0,62.0,19.0,16282.0,16301.0,42.0,772.0,152.0
48,success,True,244416448,244414588,244373963,0.32992199063301086,64,1762.2446366804552,40,24,244441847,244481471,0.9059934020042419,0.956539511680603,32512,54,False,54,15625.0,9558.0,314.0,4654.0,991.0,42.0,12.0,54.0,26.0,15629.0,15655.0,41.0,795.0,153.0
49,success,True,249408471,249406588,249365963,0.2990419864654541,64,2111.3504688337275,40,24,249433870,249473494,0.7923739552497864,0.9569339156150818,32512,54,False,54,17677.0,11821.0,302.0,4460.0,978.0,42.0,11.0,63.0,27.0,17681.0,17709.0,40.0,771.0,165.0
50,success,True,254400481,254398588,254357963,0.3075617253780365,64,2144.4411748384564,40,24,254425880,254465504,0.8857445120811462,0.9570493698120117,32512,54,False,54,18010.0,11892.0,296.0,4567.0,1138.0,42.0,11.0,64.0,26.0,18014.0,18040.0,43.0,931.0,163.0
51,success,True,259392524,259390588,259349963,0.32288122177124023,64,2157.4935740838587,40,24,259417923,259457547,0.9102086424827576,0.9573398232460022,32512,54,False,54,15862.0,9724.0,305.0,4737.0,979.0,41.0,29.0,47.0,24.0,15866.0,15891.0,44.0,777.0,156.0
52,success,True,264384581,264382588,264341963,0.28254082798957825,64,2088.4625434025006,40,24,264409980,264449604,0.8183398842811584,0.9575890898704529,32512,54,False,54,15522.0,9713.0,316.0,4426.0,950.0,41.0,30.0,46.0,24.0,15526.0,15551.0,43.0,751.0,154.0
53,success,True,269376655,269374588,269333963,0.3178275227546692,64,2034.7387082716816,40,24,269402054,269441678,0.9039186239242554,0.9572744965553284,32512,54,False,54,15903.0,9792.0,299.0,4388.0,1266.0,79.0,13.0,66.0,35.0,15906.0,15942.0,41.0,1017.0,204.0
54,success,True,274368724,274366588,274325963,0.3222634792327881,64,2142.6307501444458,40,24,274394123,274433747,0.9038310050964355,0.9570063948631287,32512,54,False,54,15822.0,9952.0,345.0,4443.0,963.0,42.0,12.0,65.0,23.0,15827.0,15850.0,46.0,764.0,152.0
55,success,True,279360744,279358588,279317963,0.3115842342376709,64,1837.5379014450223,40,24,279386143,279425767,0.8729575872421265,0.9575421214103699,32512,54,False,54,15827.0,9733.0,307.0,4646.0,1023.0,43.0,12.0,63.0,26.0,15830.0,15857.0,60.0,806.0,155.0
56,success,True,284352695,284350588,284309963,0.32274913787841797,64,1967.817266351762,40,24,284378094,284417718,0.9100635051727295,0.9577267169952393,32512,54,False,54,17711.0,11849.0,313.0,4457.0,973.0,42.0,30.0,47.0,26.0,17714.0,17740.0,43.0,765.0,163.0
57,success,True,289344776,289342588,289301963,0.31664884090423584,64,1622.2781702639127,40,24,289370175,289409799,0.9041367769241333,0.957480788230896,32512,54,False,54,15602.0,9553.0,299.0,4657.0,971.0,42.0,12.0,68.0,34.0,15606.0,15641.0,43.0,772.0,155.0
58,success,True,294336832,294334588,294293963,0.2784252464771271,64,2043.743789912428,40,24,294362231,294401855,0.794678270816803,0.9581580758094788,32512,54,False,54,15619.0,9761.0,304.0,4463.0,971.0,42.0,31.0,47.0,24.0,15623.0,15648.0,44.0,773.0,153.0
59,success,True,299328915,299326588,299285963,0.31972602009773254,64,1808.2008209773826,40,24,299354314,299393938,0.9077209234237671,0.9582343697547913,32512,54,False,54,16313.0,9757.0,306.0,5127.0,1006.0,42.0,28.0,47.0,32.0,16317.0,16349.0,44.0,807.0,152.0
60,success,True,304320944,304318588,304277963,0.2801245450973511,64,2130.854299723136,40,24,304346343,304385967,0.7905623316764832,0.9580571055412292,32512,54,False,54,17822.0,11889.0,313.0,4512.0,985.0,42.0,12.0,69.0,23.0,17825.0,17848.0,42.0,772.0,169.0
61,success,True,309313010,309310588,309269963,0.31667590141296387,64,1812.857287249803,40,24,309338409,309378033,0.8877381682395935,0.9586387276649475,32512,54,False,54,15585.0,9788.0,310.0,4403.0,966.0,42.0,12.0,64.0,22.0,15589.0,15612.0,45.0,767.0,152.0
62,success,True,314305075,314302588,314261963,0.3149441182613373,64,2315.5642157325333,40,24,314330474,314370098,0.9095515608787537,0.9578761458396912,32512,54,False,54,16252.0,9797.0,306.0,5085.0,944.0,42.0,12.0,66.0,25.0,16256.0,16282.0,45.0,746.0,152.0
63,success,True,319297043,319294588,319253963,0.267245352268219,64,1751.2009785364633,40,24,319322442,319362066,0.7794880270957947,0.9584038257598877,32512,54,False,54,17592.0,11810.0,323.0,4393.0,948.0,42.0,12.0,64.0,24.0,17596.0,17621.0,43.0,752.0,152.0
64,success,True,324289118,324286588,324245963,0.3268856406211853,64,1583.9375100341686,40,24,324314517,324354141,0.9044986963272095,0.9588810205459595,32512,54,False,54,15594.0,9694.0,298.0,4515.0,971.0,41.0,12.0,63.0,31.0,15598.0,15629.0,44.0,774.0,152.0
65,success,True,329281149,329278588,329237963,0.3185620605945587,64,2307.985221656037,40,24,329306548,329346172,0.9034784436225891,0.9579645991325378,32512,54,False,54,15861.0,9996.0,303.0,4486.0,957.0,42.0,12.0,65.0,23.0,15864.0,15888.0,44.0,759.0,152.0
66,success,True,334273181,334270588,334229963,0.2824769616127014,64,1702.2849660207592,40,24,334298580,334338204,0.825774073600769,0.9586568474769592,32512,54,False,54,15810.0,9828.0,307.0,4607.0,947.0,42.0,32.0,47.0,25.0,15814.0,15840.0,45.0,749.0,152.0
67,success,True,339265276,339262588,339221963,0.3345702290534973,64,2312.248403528545,40,24,339290675,339330299,0.9100100994110107,0.9584961533546448,32512,54,False,54,16709.0,9903.0,441.0,5286.0,964.0,41.0,11.0,63.0,21.0,16715.0,16736.0,42.0,767.0,154.0
68,success,True,344257276,344254588,344213963,0.3214399814605713,64,1795.6678752228988,40,24,344282675,344322299,0.9106209874153137,0.9589555859565735,32512,54,False,54,21191.0,15286.0,300.0,4470.0,1015.0,41.0,29.0,50.0,19.0,21194.0,21213.0,44.0,816.0,153.0
69,success,True,349249295,349246588,349205963,0.2791426479816437,64,1567.9695010599264,40,24,349274694,349314318,0.7644748687744141,0.9586837887763977,32512,54,False,54,15556.0,9723.0,302.0,4386.0,1005.0,56.0,15.0,69.0,32.0,15560.0,15592.0,39.0,769.0,195.0
70,success,True,354241358,354238588,354197963,0.3180282413959503,64,1784.8493263528133,40,24,354266757,354306381,0.9065459966659546,0.9592729806900024,32512,54,False,54,16134.0,9727.0,302.0,4975.0,963.0,41.0,29.0,97.0,61.0,16138.0,16200.0,42.0,768.0,151.0
71,success,True,359233387,359230588,359189963,0.284359335899353,64,1964.1330970306242,40,24,359258786,359298410,0.7850291132926941,0.9587876796722412,32512,54,False,54,15510.0,9589.0,311.0,4494.0,998.0,41.0,29.0,48.0,23.0,15514.0,15538.0,39.0,803.0,153.0
72,success,True,364225425,364222588,364181963,0.28420090675354004,64,1962.4782542603593,40,24,364250824,364290448,0.7965412735939026,0.9590979814529419,32512,54,False,54,17443.0,11511.0,297.0,4583.0,936.0,42.0,11.0,63.0,21.0,17448.0,17469.0,41.0,736.0,158.0
73,success,True,369217482,369214588,369173963,0.3254823684692383,64,1679.279425003106,40,24,369242881,369282505,0.8906919956207275,0.958968997001648,32512,54,False,54,17048.0,9821.0,308.0,5837.0,969.0,41.0,11.0,61.0,22.0,17052.0,17075.0,44.0,772.0,151.0
74,success,True,374209530,374206588,374165963,0.27820295095443726,64,2112.49846006022,40,24,374234929,374274553,0.7826439142227173,0.9588718414306641,32512,54,False,54,17033.0,9733.0,442.0,5763.0,981.0,40.0,12.0,62.0,24.0,17036.0,17061.0,40.0,789.0,150.0
75,success,True,379201547,379198588,379157963,0.3330206274986267,64,1702.8066604830383,40,24,379226946,379266570,0.9051700234413147,0.9590632915496826,32512,54,False,54,15376.0,9595.0,290.0,4349.0,1004.0,54.0,15.0,69.0,23.0,15380.0,15403.0,37.0,774.0,190.0
76,success,True,384193574,384190588,384149963,0.31103190779685974,64,1654.41874759026,40,24,384218973,384258597,0.8654155731201172,0.9589285254478455,32512,54,False,54,16068.0,9540.0,295.0,4944.0,1173.0,41.0,11.0,64.0,27.0,16072.0,16099.0,114.0,903.0,154.0
77,success,True,389185659,389182588,389141963,0.2800990641117096,64,1987.6626785297879,40,24,389211058,389250682,0.7724326848983765,0.9588416814804077,32512,54,False,54,15558.0,9784.0,299.0,4409.0,942.0,41.0,12.0,71.0,26.0,15562.0,15589.0,38.0,749.0,153.0
78,success,True,394177715,394174588,394133963,0.3360375165939331,64,1721.4201714473054,40,24,394203114,394242738,0.9111785888671875,0.9589203000068665,32512,54,False,54,15471.0,9620.0,321.0,4467.0,946.0,42.0,11.0,64.0,57.0,15475.0,15532.0,39.0,742.0,164.0
79,success,True,399169742,399166588,399125963,0.3061853349208832,64,2029.969263068214,40,24,399195141,399234765,0.8840422630310059,0.9586674571037292,32512,54,False,54,16352.0,9847.0,296.0,4451.0,1634.0,42.0,32.0,50.0,24.0,16355.0,16380.0,39.0,1440.0,152.0
80,success,True,404161800,404158588,404117963,0.3121165931224823,64,1787.373985690405,40,24,404187199,404226823,0.8632957339286804,0.9587255716323853,32512,54,False,54,15778.0,9595.0,300.0,4714.0,1025.0,41.0,38.0,65.0,23.0,15783.0,15807.0,40.0,830.0,153.0
81,success,True,409153805,409150588,409109963,0.3182010352611542,64,1790.2979179223423,40,24,409179204,409218828,0.9062591195106506,0.9588934779167175,32512,54,False,54,15527.0,9720.0,295.0,4448.0,947.0,41.0,12.0,64.0,26.0,15532.0,15558.0,38.0,754.0,154.0
82,success,True,414145852,414142588,414101963,0.281708687543869,64,2059.2485028068945,40,24,414171251,414210875,0.7895706295967102,0.958704948425293,32512,54,False,54,15926.0,9915.0,295.0,4571.0,1027.0,42.0,12.0,64.0,27.0,15930.0,15957.0,93.0,777.0,154.0
83,success,True,419137880,419134588,419093963,0.28879424929618835,64,1849.7271643375027,40,24,419163279,419202903,0.8372398614883423,0.9587820768356323,32512,54,False,54,16466.0,9560.0,294.0,5528.0,970.0,42.0,12.0,60.0,24.0,16470.0,16495.0,44.0,770.0,155.0
84,success,True,424129921,424126588,424085963,0.314382404088974,64,2027.3563257334142,40,24,424155320,424194944,0.9103413224220276,0.9584702849388123,32512,54,False,54,16846.0,10970.0,295.0,4433.0,976.0,41.0,31.0,100.0,30.0,16849.0,16880.0,60.0,759.0,154.0
85,success,True,429122026,429118588,429077963,0.2972325384616852,64,1728.7058359862517,40,24,429147425,429187049,0.8194580078125,0.9585006237030029,32512,54,False,54,16451.0,10398.0,295.0,4533.0,1044.0,45.0,83.0,53.0,26.0,16454.0,16481.0,42.0,801.0,198.0
86,success,True,434114060,434110588,434069963,0.32432642579078674,64,1876.9012947262438,40,24,434139459,434179083,0.9023599028587341,0.9584571123123169,32512,54,False,54,15800.0,9947.0,298.0,4441.0,994.0,42.0,31.0,47.0,24.0,15804.0,15828.0,43.0,749.0,201.0
87,success,True,439106075,439102588,439061963,0.3153543174266815,64,2143.952650815943,40,24,439131474,439171098,0.8673901557922363,0.9586235284805298,32512,54,False,54,15358.0,9564.0,296.0,4416.0,966.0,41.0,12.0,63.0,24.0,15362.0,15387.0,39.0,763.0,162.0
88,success,True,444098113,444094588,444053963,0.28450480103492737,64,1771.847421798259,40,24,444123512,444163136,0.8187384605407715,0.9585281610488892,32512,54,False,54,15742.0,9765.0,303.0,4392.0,1138.0,42.0,31.0,71.0,20.0,15745.0,15766.0,39.0,943.0,154.0
89,success,True,449090167,449086588,449045963,0.30919405817985535,64,1658.93629052014,40,24,449115566,449155190,0.8714823722839355,0.9587830305099487,32512,54,False,54,15695.0,9756.0,298.0,4593.0,932.0,41.0,28.0,47.0,23.0,15698.0,15722.0,39.0,741.0,151.0
90,success,True,454082181,454078588,454037963,0.32529905438423157,64,2054.2497743056974,40,24,454107580,454147204,0.8886979818344116,0.9577406048774719,32512,54,False,54,15313.0,9557.0,292.0,4410.0,939.0,41.0,11.0,63.0,23.0,15316.0,15339.0,37.0,746.0,154.0
91,success,True,459074241,459070588,459029963,0.26959916949272156,64,1753.4199553178323,40,24,459099640,459139264,0.7852988839149475,0.9579328894615173,32512,54,False,54,15892.0,10042.0,303.0,4471.0,952.0,48.0,12.0,64.0,22.0,15896.0,15919.0,40.0,751.0,159.0
92,success,True,464066336,464062588,464021963,0.3317919075489044,64,2130.144606418272,40,24,464091735,464131359,0.9074349403381348,0.9584376215934753,32512,54,False,54,16031.0,9859.0,312.0,4746.0,995.0,41.0,12.0,66.0,28.0,16036.0,16064.0,41.0,800.0,151.0
93,success,True,469058367,469054588,469013963,0.296345591545105,64,1959.9150247513726,40,24,469083766,469123390,0.7975947260856628,0.9583426713943481,32512,54,False,54,15433.0,9542.0,300.0,4529.0,939.0,43.0,14.0,66.0,21.0,15436.0,15458.0,45.0,741.0,151.0
94,success,True,474050371,474046588,474005963,0.2983560860157013,64,1675.9226552752702,40,24,474075770,474115394,0.8811442852020264,0.9583688378334045,32512,54,False,54,15530.0,9799.0,300.0,4378.0,938.0,41.0,28.0,46.0,41.0,15534.0,15575.0,39.0,745.0,151.0
95,success,True,479042395,479038588,478997963,0.3048412799835205,64,1613.1186832684623,40,24,479067794,479107418,0.8769616484642029,0.9580191969871521,32512,54,False,54,15883.0,9808.0,296.0,4512.0,1130.0,47.0,35.0,55.0,21.0,15889.0,15910.0,40.0,817.0,271.0
96,success,True,484034435,484030588,483989963,0.3019048273563385,64,1759.4776138451907,40,24,484059834,484099458,0.8306480646133423,0.9581519365310669,32512,54,False,54,16186.0,9745.0,298.0,4876.0,1083.0,99.0,31.0,54.0,23.0,16190.0,16213.0,43.0,758.0,279.0
